,0,1,2,3,4,5,6,7,8
698,2,0,3,2,1,1,2,1,1
699,2,0,1,2,0,1,0,1,1
700,0,4,1,1,2,1,1,1,0
701,1,1,2,3,1,1,1,1,1
702,0,0,1,2,2,0,0,0,0
703,0,1,3,3,1,1,2,0,1
704,2,2,3,3,2,1,0,1,0
705,1,0,1,3,1,1,2,0,1
706,1,0,1,0,1,1,2,2,2
707,1,1,2,2,2,0,0,2,2
708,1,4,0,2,1,1,0,2,2
709,1,3,2,3,1,0,0,2,2
710,0,2,2,3,2,0,2,0,0
711,0,3,2,1,0,0,1,0,0
712,1,1,0,3,1,1,1,2,2
713,0,0,2,2,2,1,2,2,2
714,0,4,3,2,0,1,2,0,0
715,2,0,0,0,0,0,2,0,1
716,0,4,2,1,2,1,1,1,0
717,2,2,1,1,0,1,1,0,1
718,2,4,2,3,1,0,0,1,0
719,1,2,3,2,2,1,0,2,2
720,2,3,3,1,0,1,2,1,0
721,1,2,2,2,2,0,2,2,2
722,2,2,3,3,1,1,2,2,2
723,2,1,1,0,1,1,0,0,1
724,1,0,0,0,2,0,1,2,2
725,1,1,3,3,2,0,0,2,2
726,2,4,3,3,0,1,1,0,0
727,2,4,3,0,1,1,0,1,3
728,2,3,3,2,1,1,2,0,0
729,1,0,2,1,2,0,1,2,2
730,2,2,3,0,1,1,0,2,2
731,1,1,0,3,0,0,1,0,1
732,2,1,0,1,1,1,1,2,2
733,0,0,1,2,2,0,2,0,0
734,0,1,0,3,2,1,0,0,1
735,2,2,2,0,2,1,1,0,0
736,2,1,3,3,1,0,0,2,2
737,0,4,1,0,2,1,0,0,0
738,0,0,1,2,1,0,0,0,1
739,2,2,1,2,2,0,0,2,2
740,0,2,1,2,1,1,0,0,0
741,0,3,1,2,2,0,2,1,0
742,1,2,2,2,2,0,2,1,1
743,0,2,3,3,2,0,1,0,0
744,2,1,2,1,0,0,0,1,1
745,1,2,3,2,0,0,0,2,2
746,1,0,0,0,1,0,2,0,1
747,0,2,0,0,0,1,0,0,0
748,0,4,0,0,2,1,2,2,2
749,2,2,0,1,2,0,2,1,0
750,0,2,0,3,1,1,1,1,0
751,2,0,0,3,2,0,0,0,1
752,1,4,3,2,2,1,1,0,1
753,1,0,2,3,2,1,1,1,1
754,1,0,3,2,2,1,1,2,2
755,0,1,2,2,2,1,1,1,1
756,2,1,2,3,1,0,0,2,2
757,0,0,2,3,2,0,2,2,2
758,0,0,0,3,2,1,2,1,1
759,2,0,2,0,2,0,1,1,0
760,1,4,2,1,0,0,1,2,2
761,1,3,2,0,1,1,0,0,0
762,1,1,3,0,1,1,1,1,0
763,0,1,3,1,1,0,2,0,1
764,1,3,0,1,2,1,1,1,0
765,2,0,2,0,0,0,0,2,2
766,0,1,1,0,1,0,2,2,2
767,1,0,3,1,0,1,1,0,1
768,1,4,0,3,1,1,0,0,1
769,0,3,3,3,1,0,2,2,2
770,2,3,3,1,0,1,1,0,0
771,0,3,3,3,1,0,1,2,2
772,1,0,1,0,0,0,1,2,2
773,2,1,1,2,1,1,1,1,1
774,2,3,0,1,1,1,1,1,3
775,0,1,3,3,1,0,2,0,1
776,2,0,0,2,0,0,2,2,2
777,0,1,0,3,0,0,2,1,1
778,2,4,0,1,2,0,2,0,0
779,2,0,0,0,0,0,2,1,1
780,0,1,3,0,0,0,0,0,1
781,2,2,1,3,0,1,2,1,1
782,2,1,1,1,0,1,1,0,1
783,0,2,3,2,1,1,0,2,2
784,1,3,2,3,2,0,1,2,2
785,0,2,0,1,0,1,0,0,0
786,2,3,0,0,1,1,1,1,3
787,2,4,2,0,2,0,1,1,3
788,1,4,1,3,0,1,2,1,1
789,2,1,3,0,1,1,0,2,2
790,0,0,0,0,2,0,0,2,2
791,2,1,3,1,0,1,1,0,1
792,0,4,3,0,1,0,1,1,3
793,0,1,1,0,0,1,2,1,1
794,1,3,0,0,2,1,2,0,0
795,1,4,1,3,0,0,0,0,1
796,0,1,2,2,0,0,2,2,2
797,2,3,2,2,0,0,0,0,0
798,1,0,3,2,1,1,0,1,1
799,2,1,3,2,2,0,0,0,1
800,1,2,2,1,2,1,0,0,1
801,1,4,3,0,2,1,1,2,2
802,0,0,0,2,2,0,0,0,0
803,2,4,1,3,0,0,0,0,0
804,0,1,1,1,0,1,1,0,1
805,2,1,0,0,1,0,0,1,0
806,2,3,3,0,0,1,2,1,0
807,0,2,0,2,2,0,2,2,2
808,1,3,2,0,0,0,2,0,1
809,2,0,0,3,0,1,0,0,1
810,2,3,2,0,1,1,1,2,2
811,0,3,0,2,2,1,0,0,0
812,2,0,0,3,1,0,0,0,1
813,0,3,0,2,0,0,0,0,0
814,2,1,2,1,0,0,2,0,1
815,1,0,1,3,1,1,0,2,2
816,2,2,1,2,1,1,1,1,0
817,0,0,0,1,0,1,1,1,0
818,1,4,1,3,2,0,1,0,0
819,1,4,3,2,1,1,0,0,1
820,0,0,2,2,1,0,1,1,0
821,0,2,1,1,1,1,0,1,0
822,0,3,1,0,2,0,2,2,2
823,1,2,3,3,1,0,0,0,1
824,2,1,0,3,0,1,0,1,1
825,2,0,1,3,2,0,0,1,0
826,0,1,3,1,0,0,1,0,1
827,2,3,1,3,0,1,1,2,2
828,0,3,0,3,2,0,2,0,0
829,2,0,1,3,2,1,1,2,2
830,0,1,0,1,2,0,1,2,2
831,1,4,1,3,1,1,2,2,2
832,2,3,0,2,0,1,2,1,0
833,2,2,0,1,0,1,1,1,0
834,0,0,2,3,2,0,0,0,0
835,1,4,3,2,0,0,1,0,1
836,1,0,3,0,2,0,2,2,2
837,0,4,1,1,2,0,0,1,3
838,0,3,1,3,0,0,1,0,0
839,2,2,0,0,1,1,2,1,0
840,0,3,0,2,1,0,1,0,0
841,2,1,0,3,1,0,2,1,1
842,0,2,2,3,0,1,0,0,0
843,2,4,2,0,2,0,0,2,2
844,0,4,1,0,1,1,2,1,0
845,2,4,2,1,2,0,1,2,2
846,1,3,2,3,1,0,0,1,0
847,0,4,1,2,0,1,2,1,0
848,0,1,1,1,1,1,0,2,2
849,1,4,3,2,1,1,0,2,2
850,1,2,1,3,0,0,2,0,1
851,0,2,1,3,0,0,0,0,0
852,0,2,3,0,2,0,1,0,0
853,1,1,0,3,0,1,1,0,1
854,0,1,3,1,1,1,2,2,2
855,0,1,2,0,2,0,1,0,1
856,1,1,0,3,0,0,1,1,1
857,2,4,1,2,2,0,2,2,2
858,2,1,0,3,1,1,0,0,1
859,0,3,2,3,1,1,0,2,2
860,0,2,0,2,0,0,1,2,2
861,1,4,2,1,1,1,0,0,1
862,0,1,0,1,1,1,1,1,0
863,2,1,3,0,2,0,0,2,2
864,1,2,3,2,2,0,0,0,1
865,1,4,1,0,2,1,0,1,0
866,0,3,0,2,1,0,1,2,2
867,1,1,3,1,0,1,1,0,1
868,1,4,2,2,2,1,0,2,2
869,1,0,3,1,1,1,0,2,2
870,2,2,3,1,0,0,1,0,1
871,2,0,1,0,2,1,1,0,1
872,2,1,0,0,1,1,0,0,1
873,0,2,3,3,1,0,2,1,0
874,2,1,1,1,2,0,2,2,2
875,1,0,0,3,1,1,1,0,1
876,1,2,3,1,0,1,1,2,2
877,0,4,3,0,2,1,2,0,0
878,2,1,1,1,0,0,1,1,1
879,1,0,1,2,1,1,1,2,2
880,0,1,0,1,2,0,2,0,1
881,2,2,0,0,2,0,2,1,0
882,0,4,1,1,1,1,0,0,0
883,0,4,3,0,2,1,1,1,3
884,0,2,3,2,2,0,1,2,2
885,2,2,3,2,2,0,2,1,0
886,0,1,3,0,2,0,1,0,1
887,0,0,2,1,2,0,0,1,0
888,2,2,1,1,0,1,0,1,0
889,2,3,2,1,2,0,0,2,2
890,0,4,1,2,1,1,2,1,0
891,2,1,0,1,0,0,1,1,1
892,0,0,2,3,1,0,1,0,1
893,1,4,3,1,1,0,2,1,0
894,1,3,1,1,1,1,1,1,0
895,0,2,3,3,0,1,0,0,0
896,0,1,3,1,0,1,0,2,2
897,2,4,2,1,0,0,2,2,2
898,0,1,2,1,1,0,1,0,1
899,0,1,3,3,2,0,2,2,2
900,0,0,0,1,1,0,1,0,0
901,0,4,2,2,1,0,2,0,0
902,1,2,2,0,2,1,2,2,2
903,2,2,1,3,2,0,0,1,0
904,2,4,2,1,2,1,1,1,0
905,0,4,0,1,2,1,0,2,2
906,2,2,2,2,1,0,0,0,1
907,1,4,0,3,0,0,0,0,1
908,2,0,2,1,2,0,1,2,2
909,1,0,2,0,0,1,2,1,1
910,1,4,1,2,0,0,2,2,2
911,1,4,1,2,2,1,2,2,2
912,0,1,2,0,2,1,1,0,1
913,1,3,1,2,2,1,1,1,0
914,0,4,0,0,2,0,0,1,3
915,2,4,3,3,0,1,2,1,0
916,1,3,3,1,0,0,1,2,2
917,2,1,2,3,2,0,2,2,2
918,1,4,2,0,0,0,0,1,0
919,1,2,0,2,1,0,1,1,1
920,2,3,3,1,1,1,2,0,0
921,0,2,1,3,2,1,0,2,2
922,1,1,1,0,1,1,2,0,1
923,2,3,2,2,0,0,1,1,0
924,0,2,1,2,0,0,2,1,0
925,2,3,0,0,2,0,2,1,0
926,0,0,3,1,1,1,0,0,0
927,2,0,0,2,1,1,0,1,1
928,2,1,3,1,1,0,1,1,0
929,0,2,0,2,2,1,1,2,2
930,0,3,2,2,1,1,1,1,0
931,1,0,1,1,0,0,1,1,1
932,1,1,1,3,1,0,1,2,2
933,0,4,2,3,2,0,1,0,0
934,2,3,3,2,2,1,0,1,0
935,0,1,1,0,1,0,0,1,1
936,0,1,2,1,0,0,0,0,1
937,2,1,2,2,0,1,0,2,2
938,1,2,3,2,0,1,2,2,2
939,2,3,0,3,2,0,2,2,2
940,2,4,1,2,2,0,0,2,2
941,1,3,0,2,1,1,2,0,1
942,2,2,1,1,2,1,0,2,2
943,0,1,1,2,0,1,0,1,1
944,1,4,2,3,2,1,0,1,0
945,2,3,0,0,2,0,0,2,2
946,0,3,3,3,1,0,0,2,2
947,0,4,1,0,1,1,0,1,0
948,1,0,0,1,2,0,0,2,2
949,2,3,3,0,0,0,2,2,2
950,0,2,1,2,1,0,0,1,0
951,0,3,1,0,2,0,0,2,2
952,1,3,1,3,0,1,2,2,2
953,0,4,3,1,0,1,0,1,0
954,1,4,0,3,0,0,2,0,1
955,2,4,0,1,1,0,1,1,3
956,2,1,0,3,1,1,0,2,2
957,2,0,3,2,0,0,0,1,1
958,0,4,1,1,2,0,2,1,0
959,1,2,3,0,0,0,1,1,1
960,1,0,0,1,1,1,0,2,2
961,2,0,3,2,0,0,1,2,2
962,2,3,0,3,0,1,1,2,2
963,1,4,2,1,1,0,0,2,2
964,0,0,2,2,2,0,1,1,0
965,2,1,3,0,1,1,1,0,1
966,2,4,1,1,2,0,2,0,0
967,0,1,1,1,1,0,1,1,1
968,0,4,3,2,1,1,0,0,0
969,2,1,1,2,0,0,1,2,2
970,0,0,1,2,1,1,2,0,1
971,2,3,1,1,0,0,2,0,0
972,0,3,0,0,1,0,1,1,3
973,0,1,0,0,0,1,2,1,1
974,1,2,1,2,1,0,0,1,1
975,0,1,3,0,2,0,0,2,2
976,0,3,3,1,0,0,2,2,2
977,0,1,2,3,1,1,1,1,1
978,0,3,2,3,0,1,0,0,0
979,0,1,1,0,2,1,1,1,1
980,0,3,2,3,2,1,0,0,0
981,2,0,0,3,2,0,0,2,2
982,2,4,1,0,2,1,1,2,2
983,1,0,0,2,1,0,0,1,1
984,0,3,3,1,2,0,0,0,0
985,0,2,3,3,2,1,0,2,2
986,2,3,0,0,1,1,1,0,0
987,1,4,2,1,0,0,2,2,2
988,2,2,2,2,2,0,2,0,0
989,2,4,2,2,0,1,0,0,0
990,1,4,3,1,2,1,1,2,2
991,0,1,3,3,0,1,0,2,2
992,2,2,3,3,1,1,0,2,2
993,0,4,0,1,0,0,0,1,0
994,2,4,3,3,2,1,0,0,0
995,1,3,0,0,0,0,2,1,0
996,1,2,1,2,0,0,0,2,2
997,0,2,2,2,2,1,0,2,2
998,2,2,1,1,2,0,1,1,0
999,1,2,1,0,0,1,2,2,2
1000,0,2,2,0,1,0,2,1,0
1001,1,2,3,2,2,1,2,1,1
1002,0,0,3,1,2,1,2,1,0
1003,1,4,2,0,2,0,2,1,0
1004,0,2,0,0,1,1,1,1,3
1005,1,0,0,0,0,0,0,2,2
1006,2,4,0,1,0,0,2,2,2
1007,1,1,0,1,2,1,0,0,1
1008,1,2,3,2,1,1,2,1,1
1009,1,2,0,2,2,0,1,2,2
1010,1,4,0,2,1,0,1,1,0
1011,2,0,0,2,0,1,1,0,1
1012,1,2,2,2,0,1,1,1,1
1013,2,3,1,3,0,0,1,0,0
1014,1,3,0,2,0,1,0,1,0
1015,2,0,0,3,0,0,0,2,2
1016,2,3,0,0,1,0,1,1,3
1017,2,3,2,0,1,1,1,1,3
1018,0,0,2,0,2,1,1,0,0
1019,0,1,1,3,0,1,0,0,1
1020,1,2,0,3,2,0,1,0,1
1021,1,2,0,0,1,1,0,0,1
1022,2,3,0,1,0,0,2,1,0
1023,1,2,2,1,1,1,2,0,1
1024,1,0,3,0,0,1,1,0,1
1025,2,2,2,0,2,1,1,1,0
1026,1,1,3,2,0,1,1,2,2
1027,1,3,2,0,0,0,0,0,1
1028,2,0,3,2,2,0,1,2,2
1029,2,4,1,0,0,1,1,2,2
1030,1,2,1,3,0,0,0,2,2
1031,0,1,1,1,2,1,1,0,1
1032,0,0,1,2,2,1,0,0,1
1033,1,4,2,0,2,0,0,0,0
1034,1,1,2,2,0,1,0,0,1
1035,2,2,0,3,1,0,0,0,1
1036,1,1,1,0,0,1,1,0,1
1037,2,2,2,2,1,0,0,2,2
1038,2,0,2,2,1,1,1,2,2
1039,0,1,0,1,2,0,2,1,1
1040,1,4,1,2,0,0,0,0,1
1041,2,1,1,0,0,1,2,2,2
1042,1,2,2,3,1,0,2,0,1
1043,1,0,0,1,2,0,1,1,0
1044,1,0,0,3,0,0,1,0,1
1045,2,2,0,3,0,1,2,1,1
1046,1,3,1,0,2,0,0,0,0
1047,0,3,0,2,0,1,2,2,2
1048,2,0,1,1,2,1,0,2,2
1049,2,4,0,1,1,0,0,1,3
1050,2,1,0,2,1,1,0,0,1
1051,0,0,3,3,2,1,2,0,1
1052,2,2,1,2,2,1,0,1,0
1053,2,3,1,0,0,0,1,0,0
1054,1,1,0,0,2,0,0,2,2
1055,2,0,0,3,2,0,1,2,2
1056,1,0,0,2,2,1,2,2,2
1057,1,0,3,2,0,1,0,2,2
1058,0,2,1,1,2,1,2,2,2
1059,0,0,0,1,2,1,0,2,2
1060,2,1,2,2,0,0,2,0,1
1061,1,4,3,0,2,0,0,1,0
1062,0,0,1,3,1,0,1,2,2
1063,2,1,1,1,0,1,1,2,2
1064,0,1,1,1,2,1,0,2,2
1065,1,1,1,3,2,1,2,1,1
1066,1,3,0,2,1,0,2,1,1
1067,1,3,2,0,0,0,0,1,0
1068,0,2,0,2,0,0,1,1,0
1069,1,3,2,1,1,0,0,1,0
1070,1,1,0,3,1,1,1,1,1
1071,0,3,2,1,0,1,0,1,0
1072,1,1,2,0,1,1,0,1,0
1073,0,2,0,2,1,1,2,0,0
1074,1,1,2,1,2,1,2,2,2
1075,1,4,3,1,0,0,1,1,0
1076,0,1,0,3,0,1,1,0,1
1077,0,1,2,3,1,0,0,0,1
1078,2,2,1,2,1,0,2,2,2
1079,2,3,1,3,0,1,0,2,2
1080,2,4,3,1,0,0,1,1,0
1081,1,1,1,3,0,0,2,2,2
1082,1,4,1,0,0,0,1,0,1
1083,2,4,2,0,0,0,0,0,0
1084,2,1,2,2,1,0,0,1,1
1085,0,0,3,1,0,1,0,1,0
1086,2,3,1,1,2,1,0,2,2
1087,1,0,1,0,2,1,2,2,2
1088,2,2,0,1,0,1,0,2,2
1089,0,3,3,3,2,0,0,0,0
1090,2,1,3,0,1,0,2,1,1
1091,2,4,3,1,1,0,1,1,3
1092,2,4,1,1,1,0,2,0,0
1093,1,4,2,0,2,0,0,1,0
1094,2,1,1,1,1,1,2,0,1
1095,0,2,0,1,0,0,1,0,0
1096,2,1,2,3,2,1,0,2,2
1097,2,2,1,2,2,0,2,1,0
1098,2,4,0,0,1,1,1,0,0
1099,1,4,0,2,0,0,1,1,0
1100,0,1,1,0,2,0,0,0,1
1101,0,3,3,3,2,0,1,2,2
1102,1,1,2,3,2,1,2,1,1
1103,2,2,3,2,0,0,0,1,0
1104,2,3,0,2,2,0,0,2,2
1105,0,1,3,3,0,0,0,2,2
1106,0,1,2,3,2,0,2,0,1
1107,1,4,0,3,2,1,0,1,0
1108,2,3,3,2,0,1,0,0,0
1109,1,1,3,2,2,0,2,0,1
1110,1,2,2,2,1,1,0,1,1
1111,1,4,1,0,1,1,1,0,1
1112,0,2,0,0,1,0,0,0,0
1113,1,0,0,0,2,1,2,2,2
1114,1,0,2,1,2,0,0,2,2
1115,0,2,0,2,1,0,1,2,2
1116,2,0,1,3,1,0,1,2,2
1117,1,0,0,3,0,0,2,1,1
1118,1,3,1,2,2,0,2,1,0
1119,2,0,1,2,1,0,0,0,1
1120,0,0,2,2,1,0,1,0,1
1121,2,1,3,0,0,0,0,2,2
1122,1,0,3,3,1,1,0,1,1
1123,0,4,2,1,2,1,2,1,0
1124,0,0,3,1,0,0,1,2,2
1125,1,2,1,3,1,0,2,1,1
1126,2,0,1,0,1,1,0,0,1
1127,2,3,2,2,0,1,2,2,2
1128,2,4,3,1,0,1,0,0,0
1129,2,1,1,2,1,0,1,1,1
1130,1,2,0,0,2,0,2,2,2
1131,1,4,1,1,1,0,0,1,0
1132,1,0,2,2,1,0,0,1,1
1133,1,3,0,0,0,1,0,0,0
1134,2,0,2,0,2,0,2,1,1
1135,0,0,0,0,1,1,1,2,2
1136,2,1,0,2,2,0,2,2,2
1137,2,4,3,1,0,0,2,2,2
1138,1,2,2,2,0,0,0,1,1
1139,0,2,3,0,0,0,1,1,0
1140,1,4,2,0,1,0,1,1,0
1141,2,1,0,1,0,0,2,1,1
1142,2,2,2,0,1,0,1,1,0
1143,1,1,0,0,1,0,0,1,0
1144,0,1,0,0,2,0,0,2,2
1145,2,2,3,2,0,1,1,1,0
1146,2,4,1,0,2,1,0,1,0
1147,0,0,3,1,2,1,1,1,0
1148,0,2,1,2,1,0,1,1,0
1149,1,2,0,2,1,0,0,0,1
1150,0,2,2,1,1,0,2,2,2
1151,0,3,1,3,1,0,2,2,2
1152,0,4,3,2,0,1,0,2,2
1153,2,1,0,1,2,1,0,2,2
1154,0,1,2,2,2,0,0,0,1
1155,2,4,2,2,0,1,2,2,2
1156,2,0,0,0,1,1,2,0,1
1157,1,1,1,0,0,0,2,0,1
1158,1,1,3,2,2,1,1,0,1
1159,0,3,2,0,0,1,1,2,2
1160,0,4,3,0,0,1,1,0,0
1161,2,2,3,2,0,1,2,2,2
1162,1,4,0,0,0,1,1,2,2
1163,0,1,2,0,0,1,1,2,2
1164,2,2,3,3,2,0,1,0,0
1165,1,4,0,3,1,0,1,0,1
1166,0,2,1,1,0,0,1,0,0
1167,0,4,3,2,2,1,2,1,0
1168,0,2,0,1,2,0,0,2,2
1169,1,1,2,3,2,0,2,0,1
1170,0,4,3,3,2,1,1,0,0
1171,0,2,2,0,0,0,2,0,0
1172,0,2,2,1,2,1,2,0,0
1173,0,2,3,3,0,1,0,1,0
1174,1,0,0,1,2,0,2,1,1
1175,1,2,2,0,1,1,2,0,1
1176,2,0,0,3,2,1,1,1,1
1177,2,1,2,2,0,0,0,0,1
1178,2,4,3,1,2,1,2,0,0
1179,2,0,3,2,2,1,1,0,1
1180,2,0,1,0,1,0,2,2,2
1181,0,2,1,1,0,1,1,2,2
1182,0,3,2,2,0,0,1,0,0
1183,1,1,3,0,1,1,1,0,1
1184,2,2,1,0,2,0,0,1,0
1185,2,1,0,2,0,1,2,1,1
1186,1,4,3,3,2,0,1,1,0
1187,1,4,2,0,0,1,1,2,2
1188,1,3,0,3,1,1,0,1,0
1189,2,4,1,1,0,0,2,0,0
1190,0,4,0,2,2,1,0,1,0
1191,1,0,1,1,0,1,2,1,1
1192,1,1,3,3,1,0,2,1,1
1193,1,3,2,3,0,1,2,2,2
1194,0,4,1,2,0,1,1,2,2
1195,1,4,0,3,0,1,0,2,2
1196,2,1,0,3,2,0,0,2,2
1197,2,4,2,3,1,0,0,2,2
1198,2,0,0,2,0,0,2,1,1
1199,2,3,0,0,1,1,2,1,0
1200,0,1,1,0,2,0,0,1,0
1201,2,3,0,0,1,1,0,2,2
1202,1,3,2,1,0,1,2,0,1
1203,0,4,1,0,0,1,2,2,2
1204,1,3,3,1,0,1,2,2,2
1205,1,0,2,3,2,0,0,1,0
1206,1,4,3,0,2,1,1,0,0
1207,2,1,2,1,1,1,1,2,2
1208,1,1,1,0,2,0,0,1,0
1209,2,4,2,3,1,1,0,1,0
1210,0,3,0,3,1,1,1,0,0
1211,0,2,1,2,2,1,2,2,2
1212,1,4,1,0,2,1,1,1,0
1213,1,0,0,1,2,0,1,0,1
1214,2,1,1,0,1,1,2,0,1
1215,0,1,0,1,2,1,0,1,0
1216,1,1,3,2,0,1,0,2,2
1217,2,0,0,2,2,0,0,0,1
1218,1,0,3,2,1,1,1,0,1
1219,1,2,2,3,1,0,2,2,2
1220,0,4,3,1,1,0,2,1,0
1221,2,1,0,2,1,0,0,2,2
1222,1,0,3,3,2,0,1,2,2
1223,1,1,1,3,0,1,2,2,2
1224,0,0,1,0,1,1,0,2,2
1225,0,3,1,0,1,1,1,2,2
1226,1,0,2,0,0,1,2,0,1
1227,2,0,3,0,2,0,2,0,1
1228,0,4,1,1,1,1,2,1,0
1229,1,0,3,2,1,0,0,0,1
1230,1,1,3,0,1,1,0,1,0
1231,1,0,3,0,0,0,0,1,1
1232,2,4,1,1,0,0,0,2,2
1233,2,3,2,0,1,0,1,2,2
1234,2,3,3,2,2,1,0,2,2
1235,1,2,3,3,0,1,1,2,2
1236,2,1,3,1,0,1,0,2,2
1237,2,1,0,0,1,1,2,2,2
1238,0,1,2,2,2,1,1,0,1
1239,0,0,2,0,1,0,0,1,0
1240,1,3,3,3,2,1,2,2,2
1241,0,3,3,0,0,0,2,1,0
1242,0,4,3,3,0,1,2,0,0
1243,1,3,3,3,0,0,1,0,1
1244,2,3,3,1,0,0,0,1,0
1245,1,2,0,1,2,1,2,1,1
1246,0,1,1,2,1,0,2,0,1
1247,2,4,2,2,1,0,1,0,0
1248,2,4,2,0,0,0,0,2,2
1249,2,2,1,1,2,1,1,1,0
1250,1,3,2,0,0,1,0,1,0
1251,0,1,1,0,0,0,2,0,1
1252,1,2,2,3,2,0,2,2,2
1253,2,0,3,0,0,1,0,0,1
1254,2,0,3,0,0,1,2,1,1
1255,2,1,2,1,2,1,0,1,1
1256,0,2,3,3,2,1,2,1,0
1257,2,0,0,0,0,1,2,1,1
1258,0,3,2,3,0,1,2,0,0
1259,1,1,3,1,1,0,1,0,1
1260,2,0,2,3,2,0,2,0,1
1261,0,3,2,3,2,0,2,2,2
1262,1,1,2,2,2,1,2,1,1
1263,2,1,1,2,1,1,2,0,1
1264,1,3,1,1,0,1,2,1,1
1265,1,0,0,1,2,1,0,0,1
1266,1,2,0,3,0,1,2,1,1
1267,0,0,0,1,0,0,2,1,1
1268,2,1,1,0,0,0,2,0,1
1269,1,0,1,1,2,1,0,2,2
1270,1,4,3,3,1,0,0,2,2
1271,0,2,1,3,1,0,2,1,0
1272,0,2,3,3,1,1,0,1,0
1273,2,3,0,1,2,1,0,2,2
1274,1,0,2,1,0,0,0,0,1
1275,2,2,1,2,1,0,0,2,2
1276,2,3,3,1,2,0,2,2,2
1277,2,1,2,1,1,1,1,0,1
1278,1,0,1,3,0,0,0,2,2
1279,1,1,3,3,2,1,0,1,1
1280,0,0,2,0,2,0,1,0,0
1281,0,1,1,0,1,1,2,0,1
1282,1,0,1,1,0,0,0,1,1
1283,0,2,2,1,2,1,2,1,0
1284,0,3,0,0,0,0,0,2,2
1285,0,4,1,2,0,0,1,1,0
1286,2,3,1,2,0,1,1,1,0
1287,0,2,0,0,1,0,2,0,0
1288,1,4,1,1,2,0,1,1,0
1289,1,4,2,2,1,0,1,0,1
1290,2,0,2,2,1,0,2,0,1
1291,1,0,2,0,1,0,1,1,0
1292,1,2,3,0,1,1,0,1,0
1293,2,3,0,3,2,1,2,1,0
1294,1,3,3,0,1,1,1,1,0
1295,0,3,2,3,1,1,1,0,0
1296,2,0,2,0,2,1,2,0,1
1297,1,2,3,1,1,1,1,0,1
1298,1,0,1,3,0,0,2,2,2
1299,0,3,0,0,2,1,2,0,0
1300,1,0,0,0,2,1,0,0,1
1301,0,4,3,0,2,1,0,1,3
1302,2,4,2,1,2,1,2,2,2
1303,1,3,2,0,2,0,1,2,2
1304,1,3,3,0,1,1,2,1,0
1305,2,1,3,1,0,0,2,2,2
1306,2,2,1,0,1,1,0,0,1
1307,1,0,1,3,0,1,2,1,1
1308,2,4,3,1,2,0,1,1,3
1309,1,2,2,2,1,0,1,2,2
1310,1,3,3,0,1,1,1,2,2
1311,0,3,2,1,0,1,2,0,0
1312,2,4,0,3,1,0,0,1,0
1313,2,2,3,3,1,1,0,0,1
1314,2,2,0,2,2,1,2,1,1
1315,0,0,3,3,0,0,2,1,1
1316,1,0,2,0,2,0,0,1,0
1317,2,3,1,2,1,0,0,1,0
1318,2,1,3,1,2,0,2,2,2
1319,2,3,3,2,1,0,1,0,0
1320,2,0,0,0,2,1,1,1,0
1321,0,4,3,0,2,0,2,0,0
1322,2,0,1,2,1,1,1,1,1
1323,0,2,1,2,2,1,0,0,0
1324,1,4,1,1,2,1,2,1,1
1325,1,1,3,0,1,0,1,1,0
1326,2,1,3,2,1,1,2,0,1
1327,1,2,1,1,0,0,0,2,2
1328,2,0,1,0,1,0,0,0,1
1329,1,4,0,2,2,1,2,1,1
1330,0,0,0,3,2,0,1,2,2
1331,0,4,2,3,1,0,1,2,2
1332,0,2,1,1,2,0,2,2,2
1333,2,0,1,2,0,0,2,0,1
1334,0,1,0,0,2,0,2,1,0
1335,1,1,1,0,1,1,0,1,1
1336,2,0,1,1,1,0,2,0,1
1337,2,1,2,0,2,1,0,1,0
1338,1,3,2,3,0,1,2,1,1
1339,2,4,0,3,2,1,0,0,0
1340,2,2,3,3,1,1,1,1,0
1341,2,1,2,3,1,0,2,1,1
1342,2,1,1,2,0,0,2,2,2
1343,1,1,3,0,1,0,1,0,1
1344,1,0,0,2,0,1,0,2,2
1345,1,4,2,2,2,1,1,1,0
1346,2,3,1,1,1,1,2,1,0
1347,2,3,2,2,2,0,0,1,3
1348,2,2,3,0,0,0,1,1,0
1349,2,1,3,2,0,1,0,2,2
1350,1,2,0,0,0,1,0,1,0
1351,0,4,1,0,0,1,1,0,0
1352,0,0,2,0,2,0,2,2,2
1353,0,3,1,3,2,0,1,1,3
1354,0,0,1,1,0,1,2,0,1
1355,1,0,3,3,0,1,0,1,1
1356,0,1,1,1,2,0,0,0,1
1357,1,0,2,3,1,1,0,1,1
1358,1,3,0,2,1,1,1,2,2
1359,1,2,1,3,2,0,0,1,0
1360,0,4,1,2,0,1,0,0,0
1361,1,2,0,3,2,0,1,2,2
1362,2,2,2,3,2,0,1,1,0
1363,2,3,1,3,2,0,2,1,0
1364,2,3,3,3,2,0,1,0,0
1365,2,0,0,3,0,1,1,0,1
1366,0,3,3,0,2,0,2,1,0
1367,1,4,0,1,2,0,0,1,0
1368,1,1,2,3,2,1,1,1,1
1369,2,3,0,0,1,0,0,1,3
1370,2,1,2,1,0,0,1,1,1
1371,2,4,1,1,0,1,1,2,2
1372,2,4,3,3,1,0,0,1,0
1373,0,3,0,3,0,0,0,2,2
1374,0,2,1,3,2,1,2,1,0
1375,2,4,1,2,0,0,2,0,0
1376,1,1,2,0,2,0,2,2,2
1377,0,2,3,1,1,1,2,0,0
